,Date,Value
707,2005-12-01,-90.53900000000067
708,2006-01-01,-90.53899999999885
709,2006-02-01,-48.6243333333332
710,2006-03-01,-48.6243333333332
711,2006-04-01,-48.6243333333332
712,2006-05-01,-39.22099999999955
713,2006-06-01,-39.22099999999955
714,2006-07-01,-39.22099999999955
715,2006-08-01,-56.58633333333455
716,2006-09-01,-56.58633333333455
717,2006-10-01,-56.58633333333273
718,2006-11-01,-57.11366666666618
719,2006-12-01,-57.11366666666618
720,2007-01-01,-57.11366666666618
721,2007-02-01,-57.931333333333896
722,2007-03-01,-57.931333333333896
723,2007-04-01,-57.931333333333896
724,2007-05-01,-50.8799999999992
725,2007-06-01,-50.8799999999992
726,2007-07-01,-50.88000000000102
727,2007-08-01,-48.83266666666714
728,2007-09-01,-48.83266666666714
729,2007-10-01,-48.83266666666532
730,2007-11-01,10.154000000000451
731,2007-12-01,10.154000000000451
732,2008-01-01,10.154000000000451
733,2008-02-01,-51.52400000000125
734,2008-03-01,-51.52400000000125
735,2008-04-01,-51.52399999999943
736,2008-05-01,-9.858666666666977
737,2008-06-01,-9.858666666666977
738,2008-07-01,-9.858666666665158
739,2008-08-01,91.8813333333328
740,2008-09-01,91.8813333333328
741,2008-10-01,91.88133333333462
742,2008-11-01,54.998666666666395
743,2008-12-01,54.998666666666395
744,2009-01-01,54.998666666668214
745,2009-02-01,13.898999999999432
746,2009-03-01,13.898999999999432
747,2009-04-01,13.898999999999432
748,2009-05-01,-22.487333333332572
749,2009-06-01,-22.487333333332572
750,2009-07-01,-22.48733333333439
751,2009-08-01,-69.23633333333419
752,2009-09-01,-69.23633333333419
753,2009-10-01,-69.23633333333237
754,2009-11-01,-31.10966666666718
755,2009-12-01,-31.10966666666718
756,2010-01-01,-31.109666666665362
757,2010-02-01,-68.2493333333332
758,2010-03-01,-68.2493333333332
759,2010-04-01,-68.2493333333332
760,2010-05-01,-51.27299999999923
